id,universitySlug,nameFa,category,url,relation,sourceUrl,evidence,lastVerified
torbat-heydarieh-discovery-system-1d97818764e9,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0&page=1&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0,verified,2026-08-12
torbat-heydarieh-discovery-system-7da915fa3a22,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0&page=2&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0,verified,2026-08-12
torbat-heydarieh-discovery-system-3c810b39d258,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0&page=3&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0,verified,2026-08-12
torbat-heydarieh-discovery-system-002b635738e9,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0&page=4&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0,verified,2026-08-12
torbat-heydarieh-discovery-system-1df9d1b46a00,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0&page=5&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0,verified,2026-08-12
torbat-heydarieh-discovery-system-185cb980826f,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0&page=6&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0,verified,2026-08-12
torbat-heydarieh-discovery-system-006b1c6ca765,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0&page=7&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0,verified,2026-08-12
torbat-heydarieh-discovery-system-183b5039f96f,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0&page=8&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0,verified,2026-08-12
torbat-heydarieh-discovery-system-671aed706fe7,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0&page=9&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0,verified,2026-08-12
torbat-heydarieh-discovery-system-9a26172d3b65,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1&page=1&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1,verified,2026-08-12
torbat-heydarieh-discovery-system-d6cb1f43086a,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1&page=2&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1,verified,2026-08-12
torbat-heydarieh-discovery-system-7024a536bd37,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1&page=3&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1,verified,2026-08-12
torbat-heydarieh-discovery-system-5383d99c8122,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1&page=4&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1,verified,2026-08-12
torbat-heydarieh-discovery-system-d6782ace94bb,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1&page=5&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1,verified,2026-08-12
torbat-heydarieh-discovery-system-e0eff994cfe0,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1&page=6&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1,verified,2026-08-12
torbat-heydarieh-discovery-system-6a7cb13d5aec,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1&page=7&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1,verified,2026-08-12
torbat-heydarieh-discovery-system-b4e90a3ffb33,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1&page=8&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1,verified,2026-08-12
torbat-heydarieh-discovery-system-364d70164534,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1&page=9&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1,verified,2026-08-12
torbat-heydarieh-discovery-system-2bdf54c839af,torbat-heydarieh,دانشگاه تربت حيدريه | شرکت سامانه ساز مرواريد - 8,research,https://erp.torbath.ac.ir/,research-portal-discovery,https://torbath.ac.ir/fa/page/62/%D8%A7%D8%AF%D8%A7%D8%B1%D9%87-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D9%88-%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%D8%A7%D9%85%D9%86%DB%8C%D8%AA-%D9%88-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-%D8%B3%D8%A7%D8%B2%DB%8C,verified,2026-08-12
jahrom-discovery-system-12b324030d13,jahrom,راهنمای اضافه کردن منابع درس در سامانه آموزشی - گروه توسعه و فناوری اطلاعات و امنیت فضای مجازی,it,https://jahromu.ac.ir/itcenter/fa/regulation/216/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D8%A7%D8%B6%D8%A7%D9%81%D9%87-%DA%A9%D8%B1%D8%AF%D9%86-%D9%85%D9%86%D8%A7%D8%A8%D8%B9-%D8%AF%D8%B1%D8%B3-%D8%AF%D8%B1-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D8%A2%D9%85%D9%88%D8%B2%D8%B4%DB%8C,research-portal-discovery,https://jahromu.ac.ir/itcenter/fa/regulation/category/45/%D9%81%D8%A7%DB%8C%D9%84-%D9%87%D8%A7%DB%8C-%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7-%D9%88-%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7,verified,2026-08-12
salman-farsi-kazerun-discovery-system-4497067ef74b,salman-farsi-kazerun,نشریات دانشجویی - دانشگاه سلمان فارسی کازرون,journals,https://kazerunsfu.ac.ir/fa/page/34/%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%DB%8C,research-portal-discovery,https://kazerunsfu.ac.ir/fa/page/145/%D9%82%D9%88%D8%A7%D9%86%DB%8C%D9%86-%D9%88-%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7,verified,2026-08-12
lar-higher-ed-discovery-system-03bd521b406c,lar-higher-ed,آمار پايان نامه ها,research,https://edu.lar.ac.ir/sess/Script/Help.aspx?Page=69,research-portal-discovery,https://edu.lar.ac.ir/sess/Script/Help.aspx,verified,2026-08-12
lar-higher-ed-discovery-system-de902d7554c9,lar-higher-ed,جستجوي پايان نامه,research,https://edu.lar.ac.ir/sess/Script/Help.aspx?Page=68,research-portal-discovery,https://edu.lar.ac.ir/sess/Script/Help.aspx,verified,2026-08-12
lar-higher-ed-discovery-system-9395099a3a3f,lar-higher-ed,ليست پايان نامه ها,research,https://edu.lar.ac.ir/sess/Script/Help.aspx?Page=184,research-portal-discovery,https://edu.lar.ac.ir/sess/Script/Help.aspx,verified,2026-08-12
lar-higher-ed-discovery-system-3c6d2f005932,lar-higher-ed,نخستین دفاع از پایان‌نامه کارشناسی ارشد در مجتمع آموزش عالی لارستان به‌صورت هیبریدی برگزار شد – مجتمع آموزش عالی لارستان,research,https://lar.ac.ir/%D8%AE%D8%A8%D8%B1/%d9%86%d8%ae%d8%b3%d8%aa%db%8c%d9%86-%d8%af%d9%81%d8%a7%d8%b9-%d8%a7%d8%b2-%d9%be%d8%a7%db%8c%d8%a7%d9%86%d9%86%d8%a7%d9%85%d9%87-%da%a9%d8%a7%d8%b1%d8%b4%d9%86%d8%a7%d8%b3%db%8c-%d8%a7%d8%b1/,research-portal-discovery,https://lar.ac.ir/,verified,2026-08-12
lar-higher-ed-discovery-system-e781c278f11c,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/js/dist/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/dist/,research-portal-discovery,https://services.lar.ac.ir/?page_id=1007,verified,2026-08-12
lar-higher-ed-discovery-system-b3bbec570c30,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/js/dist/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/dist/?ND,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/dist/,verified,2026-08-12
lar-higher-ed-discovery-system-6ee1406418a2,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/js/dist/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/dist/?MA,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/dist/,verified,2026-08-12
lar-higher-ed-discovery-system-c0e4aa372437,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/js/dist/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/dist/?SA,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/dist/,verified,2026-08-12
lar-higher-ed-discovery-system-8ef40c41b753,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/js/dist/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/dist/?NA,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/dist/?ND,verified,2026-08-12
lar-higher-ed-discovery-system-dfffd9c33992,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/js/dist/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/dist/?MD,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/dist/?MA,verified,2026-08-12
lar-higher-ed-discovery-system-b2fc4a0a4809,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/js/dist/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/dist/?SD,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/dist/?SA,verified,2026-08-12
lar-higher-ed-discovery-system-ac06ee692912,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/js/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/dist/,verified,2026-08-12
lar-higher-ed-discovery-system-05963416ebcf,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/js/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/?ND,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/,verified,2026-08-12
lar-higher-ed-discovery-system-b7aa0cb54ad5,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/js/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/?MA,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/,verified,2026-08-12
lar-higher-ed-discovery-system-e85be3f411fe,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/js/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/?SA,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/,verified,2026-08-12
lar-higher-ed-discovery-system-37966068655d,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/,verified,2026-08-12
lar-higher-ed-discovery-system-7a6051f51217,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/js/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/?NA,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/?ND,verified,2026-08-12
lar-higher-ed-discovery-system-3dc1431d0c1d,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/js/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/?MD,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/?MA,verified,2026-08-12
lar-higher-ed-discovery-system-c3c6b8b7badf,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/js/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/?SD,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/?SA,verified,2026-08-12
lar-higher-ed-discovery-system-67feaa0de3ab,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/?ND,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/,verified,2026-08-12
lar-higher-ed-discovery-system-350a44a5a42f,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/?MA,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/,verified,2026-08-12
lar-higher-ed-discovery-system-226ab60916bd,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/?SA,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/,verified,2026-08-12
lar-higher-ed-discovery-system-b8c0ab46b151,lar-higher-ed,Index of /wp-content/plugins/gravityforms/assets/css/,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/css/,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/,verified,2026-08-12
lar-higher-ed-discovery-system-0a28a6b1c2d2,lar-higher-ed,خدمات مجتمع آموزش عالی لارستان,research,https://services.lar.ac.ir/,research-portal-discovery,https://lar.ac.ir/,verified,2026-08-12
lar-higher-ed-discovery-system-e96c9ee53232,lar-higher-ed,اتاق لباسشویی | خدمات مجتمع آموزش عالی لارستان,research,https://services.lar.ac.ir/?page_id=1007,research-portal-discovery,https://services.lar.ac.ir/,verified,2026-08-12
lar-higher-ed-discovery-system-6654206b8678,lar-higher-ed,اتاق لباسشویی | خدمات مجتمع آموزش عالی لارستان,research,https://services.lar.ac.ir/?%20page_id=1007,research-portal-discovery,https://services.lar.ac.ir/,verified,2026-08-12
lar-higher-ed-discovery-system-d0e5e70b77a7,lar-higher-ed,سایت رایانه | خدمات مجتمع آموزش عالی لارستان,research,https://services.lar.ac.ir/?page_id=1359,research-portal-discovery,https://services.lar.ac.ir/,verified,2026-08-12
lar-higher-ed-discovery-system-ed49223566e5,lar-higher-ed,سامانه یا خدمت پژوهشی,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/,research-portal-discovery,https://services.lar.ac.ir/?page_id=1007,verified,2026-08-12
lar-higher-ed-discovery-system-834001f8bf39,lar-higher-ed,سامانه یا خدمت پژوهشی,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/images/,research-portal-discovery,https://services.lar.ac.ir/?page_id=1007,verified,2026-08-12
lar-higher-ed-discovery-system-8b5bf9c0a4cf,lar-higher-ed,assets.php,research,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/dist/assets.php,research-portal-discovery,https://services.lar.ac.ir/wp-content/plugins/gravityforms/assets/js/dist/,verified,2026-08-12
lar-higher-ed-discovery-system-5c327e1a18ed,lar-higher-ed,آزمایشگاه های علمی و پژوهشی | خدمات مجتمع آموزش عالی لارستان,laboratory,https://services.lar.ac.ir/?page_id=1370,research-portal-discovery,https://services.lar.ac.ir/,verified,2026-08-12
lar-higher-ed-discovery-system-1dcceeb37143,lar-higher-ed,سالن امتحانات | خدمات مجتمع آموزش عالی لارستان,research,https://services.lar.ac.ir/?page_id=1373,research-portal-discovery,https://services.lar.ac.ir/,verified,2026-08-12
lar-higher-ed-discovery-system-91b15b59ac81,lar-higher-ed,باشگاه بدنسازی | خدمات مجتمع آموزش عالی لارستان,research,https://services.lar.ac.ir/?page_id=1375,research-portal-discovery,https://services.lar.ac.ir/,verified,2026-08-12
gonabad-higher-ed-discovery-system-2ff581a3398d,gonabad-higher-ed,برگزاری کارگاه آموزشی با موضوع پدافند غیرعامل و تقویت تاب‌ آوری سامانه‌های آبی | مجتمع آموزش عالی گناباد,research,https://gonabad.ac.ir/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1%20%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C/%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C-%DA%A9%D8%A7%D8%B1%DA%AF%D8%A7%D9%87-%D8%A2%D9%85%D9%88%D8%B2%D8%B4%DB%8C-%D8%A8%D8%A7-%D9%85%D9%88%D8%B6%D9%88%D8%B9-%D9%BE%D8%AF%D8%A7%D9%81%D9%86%D8%AF-%D8%BA%DB%8C%D8%B1%D8%B9%D8%A7%D9%85%D9%84-%D9%88-%D8%AA%D9%82%D9%88%DB%8C%D8%AA-%D8%AA%D8%A7%D8%A8%E2%80%8C-%D8%A2%D9%88%D8%B1%DB%8C-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87%E2%80%8C%D9%87%D8%A7%DB%8C-%D8%A2%D8%A8%DB%8C,research-portal-discovery,https://gonabad.ac.ir/,verified,2026-08-12
gonabad-higher-ed-discovery-system-cb9f45924457,gonabad-higher-ed,سامانه های مرتبط | مجتمع آموزش عالی گناباد,research,https://gonabad.ac.ir/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D8%B1%D8%AA%D8%A8%D8%B7,research-portal-discovery,https://gonabad.ac.ir/,verified,2026-08-12
gonabad-higher-ed-discovery-system-567842eb9b7d,gonabad-higher-ed,سامانه انتقادات و پیشنهادات – کتابخانه مرکزی مجتمع آموزش عالی گناباد,library,https://lib.gonabad.ac.ir/%d8%b3%d8%a7%d9%85%d8%a7%d9%86%d9%87-%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d8%af%d8%a7%d8%aa-%d9%88-%d9%be%db%8c%d8%b4%d9%86%d9%87%d8%a7%d8%af%d8%a7%d8%aa/,research-portal-discovery,https://lib.gonabad.ac.ir/,verified,2026-08-12
gonabad-higher-ed-discovery-system-ea14f1e67520,gonabad-higher-ed,نمایش مختصر - کتابخانه مرکزی مجتمع آموزش عالی گناباد,library,https://library.gonabad.ac.ir/site/search/advanced?docType=TF,research-portal-discovery,https://library.gonabad.ac.ir/faces/home.jspx,verified,2026-08-12
gonabad-higher-ed-discovery-system-434fcfd823e4,gonabad-higher-ed,برگزاری کلاس ها از طریق سامانه آموزش مجازی دانشگاه | مجتمع آموزش عالی گناباد,research,https://gonabad.ac.ir/EdNews/%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C-%DA%A9%D9%84%D8%A7%D8%B3-%D9%87%D8%A7-%D8%A7%D8%B2-%D8%B7%D8%B1%DB%8C%D9%82-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%85%D8%AC%D8%A7%D8%B2%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87,research-portal-discovery,https://gonabad.ac.ir/,verified,2026-08-12
gonabad-higher-ed-discovery-system-54b3a45279fb,gonabad-higher-ed,جلسه کمیته نظارت بر نشریات دانشگاهی برگزار شد. | مجتمع آموزش عالی گناباد,journals,https://gonabad.ac.ir/news/%D8%AC%D9%84%D8%B3%D9%87-%DA%A9%D9%85%DB%8C%D8%AA%D9%87-%D9%86%D8%B8%D8%A7%D8%B1%D8%AA-%D8%A8%D8%B1-%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%DB%8C-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D8%B4%D8%AF%C2%B7,research-portal-discovery,https://gonabad.ac.ir/,verified,2026-08-12
gonabad-higher-ed-discovery-system-f69b49b3b7c3,gonabad-higher-ed,برگزاری نشست هم‌اندیشی مدیران مسئول نشریات پژوهشی با مسئولان دانشگاه دانشگاه گناباد برگزار شد. | مجتمع آموزش عالی گناباد,journals,https://gonabad.ac.ir/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C/%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C-%D9%86%D8%B4%D8%B3%D8%AA-%D9%87%D9%85%E2%80%8C%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%DB%8C-%D9%85%D8%AF%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%B3%D8%A6%D9%88%D9%84-%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D8%A8%D8%A7-%D9%85%D8%B3%D8%A6%D9%88%D9%84%D8%A7%D9%86-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%DA%AF%D9%86%D8%A7%D8%A8%D8%A7%D8%AF-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D8%B4%D8%AF%C2%B7,research-portal-discovery,https://gonabad.ac.ir/,verified,2026-08-12
gonabad-higher-ed-discovery-system-5aae95b4ad49,gonabad-higher-ed,برگزاری جلسه بررسی سامانه مدیریت قنات؛ میراب در مرکز فناوری آب و قنات دانشگاه گنــاباد | مجتمع آموزش عالی گناباد,research,https://gonabad.ac.ir/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C/%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C-%D8%AC%D9%84%D8%B3%D9%87-%D8%A8%D8%B1%D8%B1%D8%B3%DB%8C-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA-%D9%82%D9%86%D8%A7%D8%AA%D8%9B-%D9%85%DB%8C%D8%B1%D8%A7%D8%A8-%D8%AF%D8%B1-%D9%85%D8%B1%DA%A9%D8%B2-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%A2%D8%A8-%D9%88-%D9%82%D9%86%D8%A7%D8%AA-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%DA%AF%D9%86%D9%80%D9%80%D8%A7%D8%A8%D8%A7%D8%AF,research-portal-discovery,https://gonabad.ac.ir/,verified,2026-08-12
